MIDAS,Lake,Town(s),Station,Date,Depth,Total P,Sample Type,Qualifier
1802,Madawaska Lake,"Westmanland, T16 R4 WELS",2,06/27/1992,7,19,G,PG
1802,Madawaska Lake,"Westmanland, T16 R4 WELS",2,06/27/1992,8,17,G,PG
1802,Madawaska Lake,"Westmanland, T16 R4 WELS",2,06/27/1992,9,20,G,PG
1802,Madawaska Lake,"Westmanland, T16 R4 WELS",2,06/27/1992,10,19,G,PG
1802,Madawaska Lake,"Westmanland, T16 R4 WELS",2,07/11/1992,8,22,G,PG
1802,Madawaska Lake,"Westmanland, T16 R4 WELS",2,07/11/1992,9,18,G,PG
1802,Madawaska Lake,"Westmanland, T16 R4 WELS",2,07/11/1992,10,10,G,PG
1802,Madawaska Lake,"Westmanland, T16 R4 WELS",2,08/08/1992,1,14,G,PG
1802,Madawaska Lake,"Westmanland, T16 R4 WELS",2,08/08/1992,2,12,G,PG
1802,Madawaska Lake,"Westmanland, T16 R4 WELS",2,08/08/1992,3,12,G,PG
1802,Madawaska Lake,"Westmanland, T16 R4 WELS",2,08/08/1992,4,66,G,PG
1802,Madawaska Lake,"Westmanland, T16 R4 WELS",2,08/08/1992,5,13,G,PG
1802,Madawaska Lake,"Westmanland, T16 R4 WELS",2,08/08/1992,6,18,G,PG
1802,Madawaska Lake,"Westmanland, T16 R4 WELS",2,08/08/1992,7,20,G,PG
1802,Madawaska Lake,"Westmanland, T16 R4 WELS",2,08/08/1992,8,15,G,PG
1802,Madawaska Lake,"Westmanland, T16 R4 WELS",2,08/08/1992,9,15,G,PG
1802,Madawaska Lake,"Westmanland, T16 R4 WELS",2,08/08/1992,10,19,G,PG
1802,Madawaska Lake,"Westmanland, T16 R4 WELS",2,08/08/1992,11,24,G,PG
1802,Madawaska Lake,"Westmanland, T16 R4 WELS",2,09/06/1992,1,15,G,PG
1802,Madawaska Lake,"Westmanland, T16 R4 WELS",2,09/06/1992,2,16,G,PG
1802,Madawaska Lake,"Westmanland, T16 R4 WELS",2,09/06/1992,3,12,G,PG
1802,Madawaska Lake,"Westmanland, T16 R4 WELS",2,09/06/1992,4,12,G,PG
1802,Madawaska Lake,"Westmanland, T16 R4 WELS",2,09/06/1992,5,12,G,PG
1802,Madawaska Lake,"Westmanland, T16 R4 WELS",2,09/06/1992,6,12,G,PG
1802,Madawaska Lake,"Westmanland, T16 R4 WELS",2,09/06/1992,7,15,G,PG
1802,Madawaska Lake,"Westmanland, T16 R4 WELS",2,09/06/1992,8,15,G,PG
1802,Madawaska Lake,"Westmanland, T16 R4 WELS",2,09/06/1992,9,20,G,PG
1802,Madawaska Lake,"Westmanland, T16 R4 WELS",2,09/06/1992,10,47,G,PG
1802,Madawaska Lake,"Westmanland, T16 R4 WELS",2,09/20/1992,1,10,G,PG
1802,Madawaska Lake,"Westmanland, T16 R4 WELS",2,09/20/1992,2,13,G,PG
1802,Madawaska Lake,"Westmanland, T16 R4 WELS",2,09/20/1992,3,12,G,PG
1802,Madawaska Lake,"Westmanland, T16 R4 WELS",2,09/20/1992,4,11,G,PG
1802,Madawaska Lake,"Westmanland, T16 R4 WELS",2,09/20/1992,5,11,G,PG
1802,Madawaska Lake,"Westmanland, T16 R4 WELS",2,09/20/1992,6,11,G,PG
1802,Madawaska Lake,"Westmanland, T16 R4 WELS",2,09/20/1992,7,13,G,PG
1802,Madawaska Lake,"Westmanland, T16 R4 WELS",2,09/20/1992,8,14,G,PG
1802,Madawaska Lake,"Westmanland, T16 R4 WELS",2,09/20/1992,9,17,G,PG
1802,Madawaska Lake,"Westmanland, T16 R4 WELS",2,09/20/1992,10,28,G,PG
1802,Madawaska Lake,"Westmanland, T16 R4 WELS",2,09/20/1992,11,42,G,PG
1802,Madawaska Lake,"Westmanland, T16 R4 WELS",2,10/03/1992,1,16,G,PG
1802,Madawaska Lake,"Westmanland, T16 R4 WELS",2,10/03/1992,2,14,G,PG
1802,Madawaska Lake,"Westmanland, T16 R4 WELS",2,10/03/1992,3,14,G,PG
1802,Madawaska Lake,"Westmanland, T16 R4 WELS",2,10/03/1992,4,13,G,PG
1802,Madawaska Lake,"Westmanland, T16 R4 WELS",2,10/03/1992,5,15,G,PG
1802,Madawaska Lake,"Westmanland, T16 R4 WELS",2,10/03/1992,6,15,G,PG
1802,Madawaska Lake,"Westmanland, T16 R4 WELS",2,10/03/1992,7,14,G,PG
1802,Madawaska Lake,"Westmanland, T16 R4 WELS",2,10/03/1992,8,14,G,PG
1802,Madawaska Lake,"Westmanland, T16 R4 WELS",2,10/03/1992,9,14,G,PG
1802,Madawaska Lake,"Westmanland, T16 R4 WELS",2,10/03/1992,10,12,G,PG
1802,Madawaska Lake,"Westmanland, T16 R4 WELS",2,10/03/1992,11,14,G,PG
1802,Madawaska Lake,"Westmanland, T16 R4 WELS",2,06/25/1994,1,11,G,PG
1802,Madawaska Lake,"Westmanland, T16 R4 WELS",2,06/25/1994,3,15,G,PG
1802,Madawaska Lake,"Westmanland, T16 R4 WELS",2,06/25/1994,5,12,G,PG
1802,Madawaska Lake,"Westmanland, T16 R4 WELS",2,06/25/1994,7,14,G,PG
1802,Madawaska Lake,"Westmanland, T16 R4 WELS",2,06/25/1994,9,20,G,PG
1802,Madawaska Lake,"Westmanland, T16 R4 WELS",2,08/27/1994,1,10,G,PG
1802,Madawaska Lake,"Westmanland, T16 R4 WELS",2,08/27/1994,3,11,G,PG
1802,Madawaska Lake,"Westmanland, T16 R4 WELS",2,08/27/1994,5,12,G,PG
1802,Madawaska Lake,"Westmanland, T16 R4 WELS",2,08/27/1994,7,22,G,PG
1802,Madawaska Lake,"Westmanland, T16 R4 WELS",2,08/27/1994,9,18,G,PG
3130,Sand (Walden) Pond,Denmark,1,06/05/1995,2,9,G,PG
3130,Sand (Walden) Pond,Denmark,1,06/05/1995,4,5,G,PG
3130,Sand (Walden) Pond,Denmark,1,06/05/1995,6,5,G,PG
3130,Sand (Walden) Pond,Denmark,1,06/05/1995,8,16,G,PG
3130,Sand (Walden) Pond,Denmark,1,06/05/1995,10,6,G,PG
3130,Sand (Walden) Pond,Denmark,1,06/05/1995,12,8,G,PG
3130,Sand (Walden) Pond,Denmark,1,07/24/1995,8,12,G,PG
3130,Sand (Walden) Pond,Denmark,1,07/24/1995,10,10,G,PG
3130,Sand (Walden) Pond,Denmark,1,07/24/1995,12,13,G,PG
3130,Sand (Walden) Pond,Denmark,1,07/24/1995,13,20,G,PG
3130,Sand (Walden) Pond,Denmark,1,08/22/1995,8,11,G,PG
3130,Sand (Walden) Pond,Denmark,1,08/22/1995,10,13,G,PG
3130,Sand (Walden) Pond,Denmark,1,08/22/1995,12,12,G,PG
3130,Sand (Walden) Pond,Denmark,1,08/19/1996,1,5,G,PG
3130,Sand (Walden) Pond,Denmark,1,08/19/1996,3,5,G,PG
3130,Sand (Walden) Pond,Denmark,1,08/19/1996,5,6,G,PG
3130,Sand (Walden) Pond,Denmark,1,08/19/1996,7,9,G,PG
3130,Sand (Walden) Pond,Denmark,1,08/19/1996,9,9,G,PG
3130,Sand (Walden) Pond,Denmark,1,08/19/1996,11,11,G,PG
3130,Sand (Walden) Pond,Denmark,1,08/19/1996,13,17,G,PG
3130,Sand (Walden) Pond,Denmark,1,06/16/1997,1,6,G,PG
3130,Sand (Walden) Pond,Denmark,1,06/16/1997,3,6,G,PG
3130,Sand (Walden) Pond,Denmark,1,06/16/1997,5,9,G,PG
3130,Sand (Walden) Pond,Denmark,1,06/16/1997,7,6,G,PG
3130,Sand (Walden) Pond,Denmark,1,06/16/1997,9,5,G,PG
3130,Sand (Walden) Pond,Denmark,1,06/16/1997,11,7,G,PG
3130,Sand (Walden) Pond,Denmark,1,06/16/1997,13,8,G,PG
3130,Sand (Walden) Pond,Denmark,1,06/16/1997,14,6,G,PG
3130,Sand (Walden) Pond,Denmark,1,07/07/1997,1,5,G,PG
3130,Sand (Walden) Pond,Denmark,1,07/07/1997,4,6,G,PG
3130,Sand (Walden) Pond,Denmark,1,07/07/1997,7,6,G,PG
3130,Sand (Walden) Pond,Denmark,1,07/07/1997,10,6,G,PG
3130,Sand (Walden) Pond,Denmark,1,07/07/1997,15,9,G,PG
3130,Sand (Walden) Pond,Denmark,1,08/04/1997,1,6,G,PG
3130,Sand (Walden) Pond,Denmark,1,08/04/1997,3,7,G,PG
3130,Sand (Walden) Pond,Denmark,1,08/04/1997,5,8,G,PG
3130,Sand (Walden) Pond,Denmark,1,08/04/1997,7,27,G,PG
3130,Sand (Walden) Pond,Denmark,1,08/04/1997,9,13,G,PG
3130,Sand (Walden) Pond,Denmark,1,08/04/1997,11,9,G,PG
3130,Sand (Walden) Pond,Denmark,1,08/04/1997,13,14,G,PG
3130,Sand (Walden) Pond,Denmark,1,08/18/1997,1,4,G,PG
3130,Sand (Walden) Pond,Denmark,1,08/18/1997,3,5,G,PG
3130,Sand (Walden) Pond,Denmark,1,08/18/1997,5,5,G,PG
3130,Sand (Walden) Pond,Denmark,1,08/18/1997,6,7,G,PG
3130,Sand (Walden) Pond,Denmark,1,08/18/1997,7,11,G,PG
3130,Sand (Walden) Pond,Denmark,1,08/18/1997,8,8,G,PG
3130,Sand (Walden) Pond,Denmark,1,08/18/1997,9,7,G,PG
3130,Sand (Walden) Pond,Denmark,1,08/18/1997,10,9,G,PG
3130,Sand (Walden) Pond,Denmark,1,08/18/1997,11,12,G,PG
3130,Sand (Walden) Pond,Denmark,1,08/18/1997,12,13,G,PG
3130,Sand (Walden) Pond,Denmark,1,08/18/1997,13,15,G,PG
3130,Sand (Walden) Pond,Denmark,1,08/18/1997,14,17,G,PG
3130,Sand (Walden) Pond,Denmark,1,08/25/1998,1,6,G,PG
3130,Sand (Walden) Pond,Denmark,1,08/25/1998,2,7,G,PG
3130,Sand (Walden) Pond,Denmark,1,08/25/1998,3,6,G,PG
3130,Sand (Walden) Pond,Denmark,1,08/25/1998,4,5,G,PG
3130,Sand (Walden) Pond,Denmark,1,08/25/1998,5,6,G,PG
3130,Sand (Walden) Pond,Denmark,1,08/25/1998,7,8,G,PG
3130,Sand (Walden) Pond,Denmark,1,08/25/1998,8,7,G,PG
3130,Sand (Walden) Pond,Denmark,1,08/25/1998,9,7,G,PG
3130,Sand (Walden) Pond,Denmark,1,08/25/1998,10,7,G,PG
3130,Sand (Walden) Pond,Denmark,1,08/25/1998,11,9,G,PG
3130,Sand (Walden) Pond,Denmark,1,08/25/1998,12,10,G,PG
3130,Sand (Walden) Pond,Denmark,1,08/25/1998,13,11,G,PG
3130,Sand (Walden) Pond,Denmark,1,08/25/1998,14,12,G,PG
3130,Sand (Walden) Pond,Denmark,1,08/31/1999,1,6,G,PG
3130,Sand (Walden) Pond,Denmark,1,08/31/1999,3,7,G,PG
3130,Sand (Walden) Pond,Denmark,1,08/31/1999,5,6,G,PG
3130,Sand (Walden) Pond,Denmark,1,08/31/1999,7,17,G,PG
3130,Sand (Walden) Pond,Denmark,1,08/31/1999,9,10,G,PG
3130,Sand (Walden) Pond,Denmark,1,08/31/1999,11,15,G,PG
3130,Sand (Walden) Pond,Denmark,1,08/31/1999,13,14,G,PG
3130,Sand (Walden) Pond,Denmark,1,08/24/2000,8,16,G,PG
3130,Sand (Walden) Pond,Denmark,1,08/24/2000,10,14,G,PG
3130,Sand (Walden) Pond,Denmark,1,08/24/2000,12,17,G,PG
3130,Sand (Walden) Pond,Denmark,1,08/17/2001,8,9,G,PG
3130,Sand (Walden) Pond,Denmark,1,08/17/2001,10,12,G,PG
3130,Sand (Walden) Pond,Denmark,1,08/17/2001,12,14,G,PG
3130,Sand (Walden) Pond,Denmark,1,09/07/2001,8,13,G,PG
3130,Sand (Walden) Pond,Denmark,1,09/07/2001,10,13,G,PG
3130,Sand (Walden) Pond,Denmark,1,09/07/2001,12,19,G,PG
3130,Sand (Walden) Pond,Denmark,1,08/28/2002,9,14,G,PG
3130,Sand (Walden) Pond,Denmark,1,08/28/2002,11,12,G,PG
3130,Sand (Walden) Pond,Denmark,1,08/28/2002,13,19,G,PG
3130,Sand (Walden) Pond,Denmark,1,08/29/2003,8,12,G,PG
3130,Sand (Walden) Pond,Denmark,1,08/29/2003,10,15,G,PG
3130,Sand (Walden) Pond,Denmark,1,08/29/2003,12,13,G,PG
3130,Sand (Walden) Pond,Denmark,1,08/31/2004,6,11,G,PG
3130,Sand (Walden) Pond,Denmark,1,08/31/2004,8,9,G,PG
3130,Sand (Walden) Pond,Denmark,1,08/31/2004,10,11,G,PG
3130,Sand (Walden) Pond,Denmark,1,08/31/2004,12,14,G,PG
3130,Sand (Walden) Pond,Denmark,1,08/18/2005,5,13,G,PG
3130,Sand (Walden) Pond,Denmark,1,08/18/2005,7,10,G,PG
3130,Sand (Walden) Pond,Denmark,1,08/18/2005,9,10,G,PG
3130,Sand (Walden) Pond,Denmark,1,08/18/2005,11,10,G,PG
3130,Sand (Walden) Pond,Denmark,1,08/16/2006,5,14,G,PG
3130,Sand (Walden) Pond,Denmark,1,08/16/2006,7,9,G,PG
3130,Sand (Walden) Pond,Denmark,1,08/16/2006,9,13,G,PG
3130,Sand (Walden) Pond,Denmark,1,08/16/2006,11,16,G,PG
3130,Sand (Walden) Pond,Denmark,1,08/17/2007,6,20,G,PG
3130,Sand (Walden) Pond,Denmark,1,08/17/2007,8,9,G,PG
3130,Sand (Walden) Pond,Denmark,1,08/17/2007,10,12,G,PG
3130,Sand (Walden) Pond,Denmark,1,08/17/2007,12,13,G,PG
3130,Sand (Walden) Pond,Denmark,1,08/18/2008,6,10,G,PG
3130,Sand (Walden) Pond,Denmark,1,08/18/2008,8,9,G,PG
3130,Sand (Walden) Pond,Denmark,1,08/18/2008,10,10,G,PG
3130,Sand (Walden) Pond,Denmark,1,08/18/2008,12,11,G,PG
3130,Sand (Walden) Pond,Denmark,1,08/19/2009,4,13,G,PG
3130,Sand (Walden) Pond,Denmark,1,08/19/2009,6,8,G,PG
3130,Sand (Walden) Pond,Denmark,1,08/19/2009,8,7,G,PG
3130,Sand (Walden) Pond,Denmark,1,08/19/2009,10,12,G,PG
3130,Sand (Walden) Pond,Denmark,1,08/19/2009,12,11,G,PG
3130,Sand (Walden) Pond,Denmark,1,08/31/2010,7,14,G,PG
3130,Sand (Walden) Pond,Denmark,1,08/31/2010,9,11,G,PG
3130,Sand (Walden) Pond,Denmark,1,08/31/2010,11,14,G,PG
3130,Sand (Walden) Pond,Denmark,1,08/24/2011,6,8,G,PG
3130,Sand (Walden) Pond,Denmark,1,08/24/2011,8,10,G,PG
3130,Sand (Walden) Pond,Denmark,1,08/24/2011,10,15,G,PG
3130,Sand (Walden) Pond,Denmark,1,08/20/2012,6,9,G,PG
3130,Sand (Walden) Pond,Denmark,1,08/20/2012,8,9,G,PG
3130,Sand (Walden) Pond,Denmark,1,08/20/2012,10,10,G,PG
3130,Sand (Walden) Pond,Denmark,1,08/20/2012,12,12,G,PG
3130,Sand (Walden) Pond,Denmark,1,08/23/2013,5,10,G,PG
3130,Sand (Walden) Pond,Denmark,1,08/23/2013,7,10,G,PG
3130,Sand (Walden) Pond,Denmark,1,08/23/2013,9,14,G,PG
3130,Sand (Walden) Pond,Denmark,1,08/23/2013,11,15,G,PG
3130,Sand (Walden) Pond,Denmark,1,08/20/2014,6,6,G,PG
3130,Sand (Walden) Pond,Denmark,1,08/20/2014,8,8,G,PG
3130,Sand (Walden) Pond,Denmark,1,08/20/2014,10,9,G,PG
3130,Sand (Walden) Pond,Denmark,1,08/20/2014,12,11,G,PG
3130,Sand (Walden) Pond,Denmark,1,08/26/2015,6,11,G,PG
3130,Sand (Walden) Pond,Denmark,1,08/26/2015,8,7,G,PG
3130,Sand (Walden) Pond,Denmark,1,08/26/2015,10,10,G,PG
3130,Sand (Walden) Pond,Denmark,1,08/26/2015,12,14,G,PG
3130,Sand (Walden) Pond,Denmark,1,08/18/2016,7,11,G,PG
3130,Sand (Walden) Pond,Denmark,1,08/18/2016,9,10,G,PG
3130,Sand (Walden) Pond,Denmark,1,08/18/2016,11,14,G,PG
3130,Sand (Walden) Pond,Denmark,1,08/18/2017,6,9,G,PG
3130,Sand (Walden) Pond,Denmark,1,08/18/2017,8,11,G,PG
3130,Sand (Walden) Pond,Denmark,1,08/18/2017,10,10,G,PG
3130,Sand (Walden) Pond,Denmark,1,08/18/2017,12,10,G,PG
3130,Sand (Walden) Pond,Denmark,1,08/15/2018,6,9,G,PG
3130,Sand (Walden) Pond,Denmark,1,08/15/2018,8,10,G,PG
3130,Sand (Walden) Pond,Denmark,1,08/15/2018,10,9,G,PG
3130,Sand (Walden) Pond,Denmark,1,08/15/2018,12,9,G,PG
3132,Hancock Pond,"Sebago, Denmark",1,09/04/1976,0,4,G,PG
3132,Hancock Pond,"Sebago, Denmark",1,09/04/1976,6,4,G,PG
3132,Hancock Pond,"Sebago, Denmark",1,09/04/1976,11,8,G,PG
3132,Hancock Pond,"Sebago, Denmark",1,09/04/1976,16,10,G,PG
3132,Hancock Pond,"Sebago, Denmark",1,06/13/1995,1,5,G,PG
3132,Hancock Pond,"Sebago, Denmark",1,06/13/1995,3,4,G,PG
3132,Hancock Pond,"Sebago, Denmark",1,06/13/1995,6,7,G,PG
3132,Hancock Pond,"Sebago, Denmark",1,06/13/1995,9,7,G,PG
3132,Hancock Pond,"Sebago, Denmark",1,06/13/1995,12,4,G,PG
3132,Hancock Pond,"Sebago, Denmark",1,06/13/1995,14,7,G,PG
3132,Hancock Pond,"Sebago, Denmark",1,07/24/1995,9,7,G,PG
3132,Hancock Pond,"Sebago, Denmark",1,07/24/1995,11,7,G,PG
3132,Hancock Pond,"Sebago, Denmark",1,07/24/1995,13,8,G,PG
3132,Hancock Pond,"Sebago, Denmark",1,07/24/1995,15,8,G,PG
3132,Hancock Pond,"Sebago, Denmark",1,08/22/1995,9,7,G,PG
3132,Hancock Pond,"Sebago, Denmark",1,08/22/1995,11,6,G,PG
3132,Hancock Pond,"Sebago, Denmark",1,08/22/1995,13,7,G,PG
3132,Hancock Pond,"Sebago, Denmark",1,08/22/1995,15,10,G,PG
3132,Hancock Pond,"Sebago, Denmark",1,08/19/1996,1,3,G,PG
3132,Hancock Pond,"Sebago, Denmark",1,08/19/1996,3,4,G,PG
3132,Hancock Pond,"Sebago, Denmark",1,08/19/1996,5,5,G,PG
3132,Hancock Pond,"Sebago, Denmark",1,08/19/1996,7,7,G,PG
3132,Hancock Pond,"Sebago, Denmark",1,08/19/1996,9,8,G,PG
3132,Hancock Pond,"Sebago, Denmark",1,08/19/1996,11,9,G,PG
3132,Hancock Pond,"Sebago, Denmark",1,08/19/1996,13,7,G,PG
3132,Hancock Pond,"Sebago, Denmark",1,08/19/1996,15,6,G,PG
3132,Hancock Pond,"Sebago, Denmark",1,07/07/1997,1,5,G,PG
3132,Hancock Pond,"Sebago, Denmark",1,07/07/1997,4,5,G,PG
3132,Hancock Pond,"Sebago, Denmark",1,07/07/1997,7,8,G,PG
3132,Hancock Pond,"Sebago, Denmark",1,07/07/1997,10,8,G,PG
3132,Hancock Pond,"Sebago, Denmark",1,07/07/1997,13,9,G,PG
3132,Hancock Pond,"Sebago, Denmark",1,07/07/1997,16,8,G,PG
3132,Hancock Pond,"Sebago, Denmark",1,07/07/1997,17.5,88,G,PG
3132,Hancock Pond,"Sebago, Denmark",1,08/04/1997,1,4,G,PG
3132,Hancock Pond,"Sebago, Denmark",1,08/04/1997,3,5,G,PG
3132,Hancock Pond,"Sebago, Denmark",1,08/04/1997,5,6,G,PG
3132,Hancock Pond,"Sebago, Denmark",1,08/04/1997,7,9,G,PG
3132,Hancock Pond,"Sebago, Denmark",1,08/04/1997,9,9,G,PG
3132,Hancock Pond,"Sebago, Denmark",1,08/04/1997,11,7,G,PG
3132,Hancock Pond,"Sebago, Denmark",1,08/04/1997,13,8,G,PG
3132,Hancock Pond,"Sebago, Denmark",1,08/04/1997,15,9,G,PG
3132,Hancock Pond,"Sebago, Denmark",1,08/04/1997,17,14,G,PG
3132,Hancock Pond,"Sebago, Denmark",1,08/04/1997,18,17,G,PG
3132,Hancock Pond,"Sebago, Denmark",1,08/25/1997,1,4,G,PG
3132,Hancock Pond,"Sebago, Denmark",1,08/25/1997,3,4,G,PG
3132,Hancock Pond,"Sebago, Denmark",1,08/25/1997,5,4,G,PG
3132,Hancock Pond,"Sebago, Denmark",1,08/25/1997,7,5,G,PG
3132,Hancock Pond,"Sebago, Denmark",1,08/25/1997,9,7,G,PG
3132,Hancock Pond,"Sebago, Denmark",1,08/25/1997,10,7,G,PG
3132,Hancock Pond,"Sebago, Denmark",1,08/25/1997,11,7,G,PG
3132,Hancock Pond,"Sebago, Denmark",1,08/25/1997,12,7,G,PG
3132,Hancock Pond,"Sebago, Denmark",1,08/25/1997,13,9,G,PG
3132,Hancock Pond,"Sebago, Denmark",1,08/25/1997,14,20,G,PG
3132,Hancock Pond,"Sebago, Denmark",1,08/25/1997,15,10,G,PG
3132,Hancock Pond,"Sebago, Denmark",1,08/25/1997,16,15,G,PG
3132,Hancock Pond,"Sebago, Denmark",1,08/25/1997,17,15,G,PG
3132,Hancock Pond,"Sebago, Denmark",1,08/25/1997,18,17,G,PG
3132,Hancock Pond,"Sebago, Denmark",1,07/16/1998,1,5,G,PG
3132,Hancock Pond,"Sebago, Denmark",1,07/16/1998,2,5,G,PG
3132,Hancock Pond,"Sebago, Denmark",1,07/16/1998,3,5,G,PG
3132,Hancock Pond,"Sebago, Denmark",1,07/16/1998,4,7,G,PG
3132,Hancock Pond,"Sebago, Denmark",1,07/16/1998,5,5,G,PG
3132,Hancock Pond,"Sebago, Denmark",1,07/16/1998,6,6,G,PG
3132,Hancock Pond,"Sebago, Denmark",1,07/16/1998,7,8,G,PG
3132,Hancock Pond,"Sebago, Denmark",1,07/16/1998,8,9,G,PG
3132,Hancock Pond,"Sebago, Denmark",1,07/16/1998,9,7,G,PG
3132,Hancock Pond,"Sebago, Denmark",1,07/16/1998,10,7,G,PG
3132,Hancock Pond,"Sebago, Denmark",1,07/16/1998,11,6,G,PG
3132,Hancock Pond,"Sebago, Denmark",1,07/16/1998,12,8,G,PG
3132,Hancock Pond,"Sebago, Denmark",1,07/16/1998,13,6,G,PG
3132,Hancock Pond,"Sebago, Denmark",1,07/16/1998,14,6,G,PG
3132,Hancock Pond,"Sebago, Denmark",1,07/16/1998,15,7,G,PG
3132,Hancock Pond,"Sebago, Denmark",1,07/16/1998,16,8,G,PG
3132,Hancock Pond,"Sebago, Denmark",1,08/06/1998,1,4,G,PG
3132,Hancock Pond,"Sebago, Denmark",1,08/06/1998,3,4,G,PG
3132,Hancock Pond,"Sebago, Denmark",1,08/06/1998,5,5,G,PG
3132,Hancock Pond,"Sebago, Denmark",1,08/06/1998,7,11,G,PG
3132,Hancock Pond,"Sebago, Denmark",1,08/06/1998,11,7,G,PG
3132,Hancock Pond,"Sebago, Denmark",1,08/06/1998,13,6,G,PG
3132,Hancock Pond,"Sebago, Denmark",1,08/06/1998,15,7,G,PG
3132,Hancock Pond,"Sebago, Denmark",1,08/06/1998,17,8,G,PG
3132,Hancock Pond,"Sebago, Denmark",1,08/06/1998,18,8,G,PG
3132,Hancock Pond,"Sebago, Denmark",1,08/25/1998,1,6,G,PG
3132,Hancock Pond,"Sebago, Denmark",1,08/25/1998,3,6,G,PG
3132,Hancock Pond,"Sebago, Denmark",1,08/25/1998,5,5,G,PG
3132,Hancock Pond,"Sebago, Denmark",1,08/25/1998,7,7,G,PG
3132,Hancock Pond,"Sebago, Denmark",1,08/25/1998,9,6,G,PG
3132,Hancock Pond,"Sebago, Denmark",1,08/25/1998,11,7,G,PG
3132,Hancock Pond,"Sebago, Denmark",1,08/25/1998,13,7,G,PG
3132,Hancock Pond,"Sebago, Denmark",1,08/25/1998,15,7,G,PG
3132,Hancock Pond,"Sebago, Denmark",1,08/25/1998,17,12,G,PG
3132,Hancock Pond,"Sebago, Denmark",1,07/01/1999,9,7,G,PG
3132,Hancock Pond,"Sebago, Denmark",1,07/01/1999,11,8,G,PG
3132,Hancock Pond,"Sebago, Denmark",1,07/01/1999,13,8,G,PG
3132,Hancock Pond,"Sebago, Denmark",1,07/01/1999,15,9,G,PG
3132,Hancock Pond,"Sebago, Denmark",1,07/01/1999,17,10,G,PG
3132,Hancock Pond,"Sebago, Denmark",1,07/28/1999,1,5,G,PG
3132,Hancock Pond,"Sebago, Denmark",1,07/28/1999,3,4,G,PG
3132,Hancock Pond,"Sebago, Denmark",1,07/28/1999,5,5,G,PG
3132,Hancock Pond,"Sebago, Denmark",1,07/28/1999,7,8,G,PG
3132,Hancock Pond,"Sebago, Denmark",1,07/28/1999,9,10,G,PG
3132,Hancock Pond,"Sebago, Denmark",1,07/28/1999,11,8,G,PG
3132,Hancock Pond,"Sebago, Denmark",1,07/28/1999,13,7,G,PG
3132,Hancock Pond,"Sebago, Denmark",1,07/28/1999,15,6,G,PG
3132,Hancock Pond,"Sebago, Denmark",1,07/28/1999,17,10,G,PG
3132,Hancock Pond,"Sebago, Denmark",1,08/10/1999,1,5,G,PG
3132,Hancock Pond,"Sebago, Denmark",1,08/10/1999,3,5,G,PG
3132,Hancock Pond,"Sebago, Denmark",1,08/10/1999,5,5,G,PG
3132,Hancock Pond,"Sebago, Denmark",1,08/10/1999,7,8,G,PG
3132,Hancock Pond,"Sebago, Denmark",1,08/10/1999,9,9,G,PG
3132,Hancock Pond,"Sebago, Denmark",1,08/10/1999,11,8,G,PG
3132,Hancock Pond,"Sebago, Denmark",1,08/10/1999,13,9,G,PG
3132,Hancock Pond,"Sebago, Denmark",1,08/10/1999,15,8,G,PG
3132,Hancock Pond,"Sebago, Denmark",1,08/10/1999,17,11,G,PG
3132,Hancock Pond,"Sebago, Denmark",1,08/25/1999,1,6,G,PG
3132,Hancock Pond,"Sebago, Denmark",1,08/25/1999,3,5,G,PG
3132,Hancock Pond,"Sebago, Denmark",1,08/25/1999,5,5,G,PG
3132,Hancock Pond,"Sebago, Denmark",1,08/25/1999,7,8,G,PG
3132,Hancock Pond,"Sebago, Denmark",1,08/25/1999,9,9,G,PG
3132,Hancock Pond,"Sebago, Denmark",1,08/25/1999,11,8,G,PG
3132,Hancock Pond,"Sebago, Denmark",1,08/25/1999,13,8,G,PG
3132,Hancock Pond,"Sebago, Denmark",1,08/25/1999,15,10,G,PG
3132,Hancock Pond,"Sebago, Denmark",1,08/25/1999,17,11,G,PG
3132,Hancock Pond,"Sebago, Denmark",1,08/07/2000,8,14,G,PG
3132,Hancock Pond,"Sebago, Denmark",1,08/07/2000,10,9,G,PG
3132,Hancock Pond,"Sebago, Denmark",1,08/07/2000,12,10,G,PG
3132,Hancock Pond,"Sebago, Denmark",1,08/07/2000,14,12,G,PG
3132,Hancock Pond,"Sebago, Denmark",1,08/07/2000,16,14,G,PG
3132,Hancock Pond,"Sebago, Denmark",1,08/24/2000,9,8,G,PG
3132,Hancock Pond,"Sebago, Denmark",1,08/24/2000,11,8,G,PG
3132,Hancock Pond,"Sebago, Denmark",1,08/24/2000,13,10,G,PG
3132,Hancock Pond,"Sebago, Denmark",1,08/24/2000,15,12,G,PG
3132,Hancock Pond,"Sebago, Denmark",1,09/08/2000,9,10,G,PG
3132,Hancock Pond,"Sebago, Denmark",1,09/08/2000,11,11,G,PG
3132,Hancock Pond,"Sebago, Denmark",1,09/08/2000,13,13,G,PG
3132,Hancock Pond,"Sebago, Denmark",1,09/08/2000,17,17,G,PG
3132,Hancock Pond,"Sebago, Denmark",1,08/10/2001,8,9,G,PG
3132,Hancock Pond,"Sebago, Denmark",1,08/10/2001,10,9,G,PG
3132,Hancock Pond,"Sebago, Denmark",1,08/10/2001,12,8,G,PG
3132,Hancock Pond,"Sebago, Denmark",1,08/10/2001,14,9,G,PG
