STATION,NAME,LATITUDE,LONGITUDE,ELEVATION,DATE,DAPR,DASF,MDPR,MDSF,PRCP,SNOW,SNWD,TMAX,TMIN,TOBS,WT01,WT03,WT04,WT05,WT06,WT11
USC00172878,"FORT KENT, ME US",47.2386,-68.61195,185.9,7/25/2019,,,,,0,0,0,71,45,46,,,,,,
USC00172878,"FORT KENT, ME US",47.2386,-68.61195,185.9,7/26/2019,,,,,0,,,76,46,52,,,,,,
USC00172878,"FORT KENT, ME US",47.2386,-68.61195,185.9,7/27/2019,,,,,0,,,86,51,56,,,,,,
USC00172878,"FORT KENT, ME US",47.2386,-68.61195,185.9,7/28/2019,,,,,0,,,87,55,59,,,,,,
USC00172878,"FORT KENT, ME US",47.2386,-68.61195,185.9,7/29/2019,,,,,1.6,0,0,76,59,61,,,,,,
USC00172878,"FORT KENT, ME US",47.2386,-68.61195,185.9,7/30/2019,,,,,0,0,0,85,60,60,,,,,,
USC00172878,"FORT KENT, ME US",47.2386,-68.61195,185.9,7/31/2019,,,,,0.77,0,0,89,60,64,,,,,,
USC00172878,"FORT KENT, ME US",47.2386,-68.61195,185.9,8/1/2019,,,,,0.2,0,0,80,56,57,,,,,,
USC00172878,"FORT KENT, ME US",47.2386,-68.61195,185.9,8/2/2019,,,,,0,0,0,76,53,55,,,,,,
USC00172878,"FORT KENT, ME US",47.2386,-68.61195,185.9,8/3/2019,,,,,0,0,0,80,55,57,,,,,,
USC00172878,"FORT KENT, ME US",47.2386,-68.61195,185.9,8/4/2019,,,,,0.1,0,0,77,50,51,,,,,,
USC00172878,"FORT KENT, ME US",47.2386,-68.61195,185.9,8/5/2019,,,,,0,0,0,69,46,48,,,,,,
USC00172878,"FORT KENT, ME US",47.2386,-68.61195,185.9,8/6/2019,,,,,0,0,0,75,48,57,,,,,,
USC00172878,"FORT KENT, ME US",47.2386,-68.61195,185.9,8/7/2019,,,,,0,0,0,83,57,59,,,,,,
USC00172878,"FORT KENT, ME US",47.2386,-68.61195,185.9,8/8/2019,,,,,0.05,0,0,81,59,65,,,,,,
USC00172878,"FORT KENT, ME US",47.2386,-68.61195,185.9,8/9/2019,,,,,0.75,0,0,67,61,64,,,,,,
USC00172878,"FORT KENT, ME US",47.2386,-68.61195,185.9,8/10/2019,,,,,0.05,0,0,74,49,56,,,,,,
USC00172878,"FORT KENT, ME US",47.2386,-68.61195,185.9,8/11/2019,,,,,0.25,0,0,65,50,56,,,,,,
USC00172878,"FORT KENT, ME US",47.2386,-68.61195,185.9,8/12/2019,,,,,0.02,0,0,68,53,55,,,,,,
USC00172878,"FORT KENT, ME US",47.2386,-68.61195,185.9,8/13/2019,,,,,0.07,0,0,74,51,52,,,,,,
USC00172878,"FORT KENT, ME US",47.2386,-68.61195,185.9,8/14/2019,,,,,0,0,0,74,44,44,,,,,,
USC00172878,"FORT KENT, ME US",47.2386,-68.61195,185.9,8/15/2019,,,,,0,0,0,72,44,45,,,,,,
USC00172878,"FORT KENT, ME US",47.2386,-68.61195,185.9,8/16/2019,,,,,0,0,0,73,45,47,,,,,,
USC00172878,"FORT KENT, ME US",47.2386,-68.61195,185.9,8/17/2019,,,,,0,0,0,66,46,59,,,,,,
USC00172878,"FORT KENT, ME US",47.2386,-68.61195,185.9,8/18/2019,,,,,0.15,0,0,71,59,61,,,,,,
USC00172878,"FORT KENT, ME US",47.2386,-68.61195,185.9,8/19/2019,,,,,0.05,0,0,76,61,63,,,,,,
USC00172878,"FORT KENT, ME US",47.2386,-68.61195,185.9,8/20/2019,,,,,0.38,0,0,76,55,55,,,,,,
USC00172878,"FORT KENT, ME US",47.2386,-68.61195,185.9,8/21/2019,,,,,0,0,0,79,52,52,,,,,,
USC00172878,"FORT KENT, ME US",47.2386,-68.61195,185.9,8/22/2019,,,,,0.09,0,0,78,52,63,,,,,,
USC00172878,"FORT KENT, ME US",47.2386,-68.61195,185.9,8/23/2019,,,,,0,0,0,77,49,49,,,,,,
USC00172878,"FORT KENT, ME US",47.2386,-68.61195,185.9,8/24/2019,,,,,0,0,0,68,49,55,,,,,,
USC00172878,"FORT KENT, ME US",47.2386,-68.61195,185.9,8/25/2019,,,,,0,0,0,69,41,41,,,,,,
USC00172878,"FORT KENT, ME US",47.2386,-68.61195,185.9,8/26/2019,,,,,0,0,0,74,41,44,1,,,,,
USC00172878,"FORT KENT, ME US",47.2386,-68.61195,185.9,8/27/2019,,,,,0,0,0,71,44,50,1,,,,,
USC00172878,"FORT KENT, ME US",47.2386,-68.61195,185.9,8/28/2019,,,,,0,0,0,80,48,48,1,,,,,
USC00172878,"FORT KENT, ME US",47.2386,-68.61195,185.9,8/29/2019,,,,,0.84,0,0,82,48,55,,,,,,
USC00172878,"FORT KENT, ME US",47.2386,-68.61195,185.9,8/30/2019,,,,,0.13,0,0,69,53,53,,,,,,
USC00172878,"FORT KENT, ME US",47.2386,-68.61195,185.9,8/31/2019,,,,,0,0,0,65,52,55,,,,,,
USC00172878,"FORT KENT, ME US",47.2386,-68.61195,185.9,9/1/2019,,,,,0,0,0,72,40,40,,,,,,
USC00172878,"FORT KENT, ME US",47.2386,-68.61195,185.9,9/2/2019,,,,,0,0,0,69,40,52,,,,,,
USC00172878,"FORT KENT, ME US",47.2386,-68.61195,185.9,9/3/2019,,,,,0.5,0,0,58,51,51,,,,,,
USC00172878,"FORT KENT, ME US",47.2386,-68.61195,185.9,9/4/2019,,,,,0,,,63,45,49,,,,,,
USC00172878,"FORT KENT, ME US",47.2386,-68.61195,185.9,9/5/2019,,,,,0.5,0,0,64,44,44,,,,,,
USC00172878,"FORT KENT, ME US",47.2386,-68.61195,185.9,9/6/2019,,,,,0,0,0,66,39,43,,,,,,
USC00172878,"FORT KENT, ME US",47.2386,-68.61195,185.9,9/7/2019,,,,,0,0,0,63,41,45,,,,,,
USC00172878,"FORT KENT, ME US",47.2386,-68.61195,185.9,9/8/2019,,,,,0.35,0,0,52,42,48,,,,,,
USC00172878,"FORT KENT, ME US",47.2386,-68.61195,185.9,9/9/2019,,,,,0.01,0,0,61,39,39,1,,,,,
USC00172878,"FORT KENT, ME US",47.2386,-68.61195,185.9,9/10/2019,,,,,0,0,0,61,36,37,1,,,,,
USC00172878,"FORT KENT, ME US",47.2386,-68.61195,185.9,9/11/2019,,,,,0.39,0,0,60,36,51,,,,,,
USC00172878,"FORT KENT, ME US",47.2386,-68.61195,185.9,9/12/2019,,,,,0.05,0,0,57,44,46,,,,,,
USC00172878,"FORT KENT, ME US",47.2386,-68.61195,185.9,9/13/2019,,,,,0,0,0,61,36,36,,,,,,
USC00172878,"FORT KENT, ME US",47.2386,-68.61195,185.9,9/14/2019,,,,,0,0,0,63,36,46,,,,,,
USC00172878,"FORT KENT, ME US",47.2386,-68.61195,185.9,9/15/2019,,,,,0.3,0,0,57,44,55,,,,,,
USC00172878,"FORT KENT, ME US",47.2386,-68.61195,185.9,9/16/2019,,,,,0.03,0,0,66,47,47,,,,,,
USC00172878,"FORT KENT, ME US",47.2386,-68.61195,185.9,9/17/2019,,,,,0.02,0,0,58,43,43,,,,,,
USC00172878,"FORT KENT, ME US",47.2386,-68.61195,185.9,9/18/2019,,,,,0,0,0,52,31,31,1,,,,,
USC00172878,"FORT KENT, ME US",47.2386,-68.61195,185.9,9/19/2019,,,,,0,0,0,61,31,33,1,,,,,
USC00172878,"FORT KENT, ME US",47.2386,-68.61195,185.9,9/20/2019,,,,,0,0,0,69,31,52,,,,,,
USC00172878,"FORT KENT, ME US",47.2386,-68.61195,185.9,9/21/2019,,,,,0,0,0,75,47,50,,,,,,
USC00172878,"FORT KENT, ME US",47.2386,-68.61195,185.9,9/22/2019,,,,,0,0,0,69,40,42,,,,,,
USC00172878,"FORT KENT, ME US",47.2386,-68.61195,185.9,9/23/2019,,,,,0,0,0,79,42,71,,,,,,
USC00172878,"FORT KENT, ME US",47.2386,-68.61195,185.9,9/24/2019,,,,,0.19,0,0,71,50,50,,,,,,
USC00172878,"FORT KENT, ME US",47.2386,-68.61195,185.9,9/25/2019,,,,,0.55,0,0,52,44,44,,,,,,
USC00172878,"FORT KENT, ME US",47.2386,-68.61195,185.9,9/26/2019,,,,,0,0,0,49,40,43,,,,,,
USC00172878,"FORT KENT, ME US",47.2386,-68.61195,185.9,9/27/2019,,,,,0.6,0,0,55,43,47,,,,,,
USC00172878,"FORT KENT, ME US",47.2386,-68.61195,185.9,9/28/2019,,,,,0.15,0,0,62,42,50,,,,,,
USC00172878,"FORT KENT, ME US",47.2386,-68.61195,185.9,9/29/2019,,,,,0.15,0,0,56,40,42,,,,,,
USC00172878,"FORT KENT, ME US",47.2386,-68.61195,185.9,9/30/2019,,,,,0,0,0,53,30,30,,,,,,
USC00172878,"FORT KENT, ME US",47.2386,-68.61195,185.9,10/1/2019,,,,,0,0,0,54,29,39,,,,,,
USC00172878,"FORT KENT, ME US",47.2386,-68.61195,185.9,10/2/2019,,,,,0.05,0,0,54,29,36,,,,,,
USC00172878,"FORT KENT, ME US",47.2386,-68.61195,185.9,10/3/2019,,,,,0,0,0,43,32,32,,,,,,
USC00172878,"FORT KENT, ME US",47.2386,-68.61195,185.9,10/4/2019,,,,,0.03,0,0,49,31,35,,,,,,
USC00172878,"FORT KENT, ME US",47.2386,-68.61195,185.9,10/5/2019,,,,,0,0,0,43,35,39,,,,,,
USC00172878,"FORT KENT, ME US",47.2386,-68.61195,185.9,10/6/2019,,,,,0,0,0,55,27,29,,,,,,
USC00172878,"FORT KENT, ME US",47.2386,-68.61195,185.9,10/7/2019,,,,,0.01,0,0,55,27,53,,,,,,
USC00172878,"FORT KENT, ME US",47.2386,-68.61195,185.9,10/8/2019,,,,,0.29,0,0,53,46,48,,,,,,
USC00172878,"FORT KENT, ME US",47.2386,-68.61195,185.9,10/9/2019,,,,,0,0,0,58,33,33,,,,,,
USC00172878,"FORT KENT, ME US",47.2386,-68.61195,185.9,10/10/2019,,,,,0,0,0,60,29,30,,,,,,
USC00172878,"FORT KENT, ME US",47.2386,-68.61195,185.9,10/11/2019,,,,,0,0,0,63,29,31,,,,,,
USC00172878,"FORT KENT, ME US",47.2386,-68.61195,185.9,10/12/2019,,,,,0,0,0,62,31,48,,,,,,
USC00172878,"FORT KENT, ME US",47.2386,-68.61195,185.9,10/13/2019,,,,,0,0,0,58,45,45,,,,,,
USC00172878,"FORT KENT, ME US",47.2386,-68.61195,185.9,10/14/2019,,,,,0,0,0,58,29,30,,,,,,
USC00172878,"FORT KENT, ME US",47.2386,-68.61195,185.9,10/15/2019,,,,,0.05,0,0,61,30,38,,,,,,
USC00172878,"FORT KENT, ME US",47.2386,-68.61195,185.9,10/16/2019,,,,,0,0,0,52,30,30,,,,,,
USC00172878,"FORT KENT, ME US",47.2386,-68.61195,185.9,10/17/2019,,,,,0.02,0,0,57,30,41,,,,,,
USC00172878,"FORT KENT, ME US",47.2386,-68.61195,185.9,10/18/2019,,,,,0.38,0,0,47,36,36,,,,,,
USC00172878,"FORT KENT, ME US",47.2386,-68.61195,185.9,10/19/2019,,,,,0.06,0,0,44,36,39,,,,,,
USC00172878,"FORT KENT, ME US",47.2386,-68.61195,185.9,10/20/2019,,,,,0,0,0,46,28,28,,,,,,
USC00172878,"FORT KENT, ME US",47.2386,-68.61195,185.9,10/21/2019,,,,,0,0,0,56,28,33,,,,,,
USC00172878,"FORT KENT, ME US",47.2386,-68.61195,185.9,10/22/2019,,,,,0,0,0,59,29,29,1,,,,,
USC00172878,"FORT KENT, ME US",47.2386,-68.61195,185.9,10/23/2019,,,,,0.02,0,0,59,28,43,,,,,,
USC00172878,"FORT KENT, ME US",47.2386,-68.61195,185.9,10/24/2019,,,,,2.18,0,0,43,37,40,,,,,,
USC00172878,"FORT KENT, ME US",47.2386,-68.61195,185.9,10/25/2019,,,,,0,0,0,52,33,36,,,,,,
USC00172878,"FORT KENT, ME US",47.2386,-68.61195,185.9,10/26/2019,,,,,0,0,0,47,28,33,,,,,,
USC00172878,"FORT KENT, ME US",47.2386,-68.61195,185.9,10/27/2019,,,,,0,0,0,42,23,26,,,,,,
USC00172878,"FORT KENT, ME US",47.2386,-68.61195,185.9,10/28/2019,,,,,0.32,0,0,40,26,34,,,,,,
USC00172878,"FORT KENT, ME US",47.2386,-68.61195,185.9,10/29/2019,,,,,0.01,0,0,42,33,42,,,,,,
USC00172878,"FORT KENT, ME US",47.2386,-68.61195,185.9,10/30/2019,,,,,0,0,0,48,42,44,,,,,,
USC00172878,"FORT KENT, ME US",47.2386,-68.61195,185.9,10/31/2019,,,,,0.1,0,0,59,42,44,,,,,,
USC00172878,"FORT KENT, ME US",47.2386,-68.61195,185.9,11/1/2019,,,,,3.5,0,0,56,42,47,,,,,,
USC00172878,"FORT KENT, ME US",47.2386,-68.61195,185.9,11/2/2019,,,,,0,0,0,47,32,33,,,,,,
USC00172878,"FORT KENT, ME US",47.2386,-68.61195,185.9,11/3/2019,,,,,0,0,0,39,27,28,,,,,,
USC00172878,"FORT KENT, ME US",47.2386,-68.61195,185.9,11/4/2019,,,,,0,0,0,41,27,30,,,,,,
USC00172878,"FORT KENT, ME US",47.2386,-68.61195,185.9,11/5/2019,,,,,0.02,0,0,42,29,33,,,,,,
USC00172878,"FORT KENT, ME US",47.2386,-68.61195,185.9,11/6/2019,,,,,0.11,0,0,45,33,33,,,,,,
USC00172878,"FORT KENT, ME US",47.2386,-68.61195,185.9,11/7/2019,,,,,0.01,0,0,36,25,28,,,,,,
USC00172878,"FORT KENT, ME US",47.2386,-68.61195,185.9,11/8/2019,,,,,0.02,0,0,33,18,21,,,,,,
USC00172878,"FORT KENT, ME US",47.2386,-68.61195,185.9,11/9/2019,,,,,0.01,0,0,33,15,17,,,,,,
USC00172878,"FORT KENT, ME US",47.2386,-68.61195,185.9,11/10/2019,,,,,0,0,0,29,17,29,,,,,,
USC00172878,"FORT KENT, ME US",47.2386,-68.61195,185.9,11/11/2019,,,,,0.02,0,0,35,17,17,,,,,,
USC00172878,"FORT KENT, ME US",47.2386,-68.61195,185.9,11/12/2019,,,,,0.72,7.2,7,24,17,18,,,,,,
USC00172878,"FORT KENT, ME US",47.2386,-68.61195,185.9,11/13/2019,,,,,0.41,5,11,22,14,15,,,,,,
USC00172878,"FORT KENT, ME US",47.2386,-68.61195,185.9,11/14/2019,,,,,0.01,1,10,22,0,0,,,,,,
USC00172878,"FORT KENT, ME US",47.2386,-68.61195,185.9,11/15/2019,,,,,0,0,10,22,0,22,,,,,,
USC00172878,"FORT KENT, ME US",47.2386,-68.61195,185.9,11/16/2019,,,,,0.07,0.5,10,32,7,10,,,,,,
USC00172878,"FORT KENT, ME US",47.2386,-68.61195,185.9,11/17/2019,,,,,0,0,10,23,1,1,,,,,,
USC00172878,"FORT KENT, ME US",47.2386,-68.61195,185.9,11/18/2019,,,,,0,0,8,28,-2,-2,,,,,,
USC00172878,"FORT KENT, ME US",47.2386,-68.61195,185.9,11/19/2019,,,,,0.15,1,7,28,-2,25,,,,,,
USC00172878,"FORT KENT, ME US",47.2386,-68.61195,185.9,11/20/2019,,,,,0.28,3,10,29,24,26,,,,,,
USC00172878,"FORT KENT, ME US",47.2386,-68.61195,185.9,11/21/2019,,,,,0,0,9,35,22,26,,,,,,
USC00172878,"FORT KENT, ME US",47.2386,-68.61195,185.9,11/22/2019,,,,,0.06,0,8,30,26,26,,,,,,
USC00172878,"FORT KENT, ME US",47.2386,-68.61195,185.9,11/23/2019,,,,,0.25,0,6,34,18,21,,,,,,
USC00172878,"FORT KENT, ME US",47.2386,-68.61195,185.9,11/24/2019,,,,,0,0,6,28,10,15,,,,,,
USC00172878,"FORT KENT, ME US",47.2386,-68.61195,185.9,11/25/2019,,,,,0.44,5,11,26,15,26,,,,,,
USC00172878,"FORT KENT, ME US",47.2386,-68.61195,185.9,11/26/2019,,,,,0,0,10,32,24,25,,,,,,
USC00172878,"FORT KENT, ME US",47.2386,-68.61195,185.9,11/27/2019,,,,,0.02,0,10,36,25,31,,,,,,
USC00172878,"FORT KENT, ME US",47.2386,-68.61195,185.9,11/28/2019,,,,,0,0,7,34,25,27,,,,,,
USC00172878,"FORT KENT, ME US",47.2386,-68.61195,185.9,11/29/2019,,,,,0,0,7,33,22,22,,,,,,
USC00172878,"FORT KENT, ME US",47.2386,-68.61195,185.9,11/30/2019,,,,,0,0,7,22,13,13,,,,,,
USC00172878,"FORT KENT, ME US",47.2386,-68.61195,185.9,12/1/2019,,,,,0,0,7,18,8,8,,,,,,
USC00172878,"FORT KENT, ME US",47.2386,-68.61195,185.9,12/2/2019,,,,,0,0,6,23,-4,3,,,,,,
USC00172878,"FORT KENT, ME US",47.2386,-68.61195,185.9,12/3/2019,,,,,0,0,6,26,-3,6,,,,,,
USC00172878,"FORT KENT, ME US",47.2386,-68.61195,185.9,12/4/2019,,,,,0.54,5.5,11,24,6,18,,,,,,
USC00172878,"FORT KENT, ME US",47.2386,-68.61195,185.9,12/5/2019,,,,,0,0,11,28,11,12,,,,,,
USC00172878,"FORT KENT, ME US",47.2386,-68.61195,185.9,12/6/2019,,,,,0,0,11,29,11,19,,,,,,
USC00172878,"FORT KENT, ME US",47.2386,-68.61195,185.9,12/7/2019,,,,,0,0,10,23,-1,2,,,,,,
USC00172878,"FORT KENT, ME US",47.2386,-68.61195,185.9,12/8/2019,,,,,0,0,9,21,-2,1,,,,,,
USC00172878,"FORT KENT, ME US",47.2386,-68.61195,185.9,12/9/2019,,,,,0,0,9,27,0,27,,,,,,
USC00172878,"FORT KENT, ME US",47.2386,-68.61195,185.9,12/10/2019,,,,,0.3,0,4,46,-5,45,,,,,,
USC00172878,"FORT KENT, ME US",47.2386,-68.61195,185.9,12/11/2019,,,,,0,0,3,50,10,10,,,,,,
USC00172878,"FORT KENT, ME US",47.2386,-68.61195,185.9,12/12/2019,,,,,0,0,3,20,8,8,,,,,,
USC00172878,"FORT KENT, ME US",47.2386,-68.61195,185.9,12/13/2019,,,,,0,0,3,13,-1,8,,,,,,
USC00172878,"FORT KENT, ME US",47.2386,-68.61195,185.9,12/14/2019,,,,,0,0,3,30,8,30,,,,,,
USC00172878,"FORT KENT, ME US",47.2386,-68.61195,185.9,12/15/2019,,,,,1.19,0,2,47,28,35,,,,,,
USC00172878,"FORT KENT, ME US",47.2386,-68.61195,185.9,12/16/2019,,,,,0,0,2,35,6,6,,,,,,
USC00172878,"FORT KENT, ME US",47.2386,-68.61195,185.9,12/17/2019,,,,,0,0,2,15,5,11,,,,,,
USC00172878,"FORT KENT, ME US",47.2386,-68.61195,185.9,12/18/2019,,,,,0,0,2,23,10,11,,,,,,
USC00172878,"FORT KENT, ME US",47.2386,-68.61195,185.9,12/19/2019,,,,,0,0,2,21,2,4,,,,,,
USC00172878,"FORT KENT, ME US",47.2386,-68.61195,185.9,12/20/2019,,,,,0,0,2,15,4,15,,,,,,
USC00172878,"FORT KENT, ME US",47.2386,-68.61195,185.9,12/21/2019,,,,,0,0,2,21,10,10,,,,,,
USC00172878,"FORT KENT, ME US",47.2386,-68.61195,185.9,12/22/2019,,,,,0,0,2,22,5,6,,,,,,
USC00172878,"FORT KENT, ME US",47.2386,-68.61195,185.9,12/23/2019,,,,,0.14,2,4,25,6,15,,,,,,
USC00172878,"FORT KENT, ME US",47.2386,-68.61195,185.9,12/24/2019,,,,,0,0,3,34,6,22,,,,,,
USC00172878,"FORT KENT, ME US",47.2386,-68.61195,185.9,12/25/2019,,,,,0,0,3,24,7,11,,,,,,
USC00172878,"FORT KENT, ME US",47.2386,-68.61195,185.9,12/26/2019,,,,,0,0,3,24,6,6,,,,,,
USC00172878,"FORT KENT, ME US",47.2386,-68.61195,185.9,12/27/2019,,,,,0,0,3,21,3,11,,,,,,
USC00172878,"FORT KENT, ME US",47.2386,-68.61195,185.9,12/28/2019,,,,,0.24,0.5,2,33,4,32,,,,,,
USC00172878,"FORT KENT, ME US",47.2386,-68.61195,185.9,12/29/2019,,,,,0,0,2,36,26,26,,,,,,
USC00172878,"FORT KENT, ME US",47.2386,-68.61195,185.9,12/30/2019,,,,,0,0,2,26,10,10,,,,,,
USC00172878,"FORT KENT, ME US",47.2386,-68.61195,185.9,12/31/2019,,,,,0.06,1,3,24,10,21,,,,,,
USC00172878,"FORT KENT, ME US",47.2386,-68.61195,185.9,1/1/2020,,,,,0.24,3,5,24,21,22,,,,,,
USC00172878,"FORT KENT, ME US",47.2386,-68.61195,185.9,1/2/2020,,,,,0.05,0.5,5,28,22,22,,,,,,
USC00172878,"FORT KENT, ME US",47.2386,-68.61195,185.9,1/3/2020,,,,,0,0,5,31,19,27,,,,,,
USC00172878,"FORT KENT, ME US",47.2386,-68.61195,185.9,1/4/2020,,,,,0,0,5,36,26,30,,,,,,
USC00172878,"FORT KENT, ME US",47.2386,-68.61195,185.9,1/5/2020,,,,,0,0,5,32,23,23,,,,,,
USC00172878,"FORT KENT, ME US",47.2386,-68.61195,185.9,1/6/2020,,,,,0,0,0,23,11,11,,,,,,
USC00172878,"FORT KENT, ME US",47.2386,-68.61195,185.9,1/7/2020,,,,,0.06,1.5,4,14,2,4,,,,,,
USC00172878,"FORT KENT, ME US",47.2386,-68.61195,185.9,1/8/2020,,,,,0,0,4,25,3,9,,,,,,
USC00172878,"FORT KENT, ME US",47.2386,-68.61195,185.9,1/9/2020,,,,,0.04,1,3,21,6,6,,,,,,
USC00172878,"FORT KENT, ME US",47.2386,-68.61195,185.9,1/10/2020,,,,,0,0,3,12,-2,9,,,,,,
USC00172878,"FORT KENT, ME US",47.2386,-68.61195,185.9,1/11/2020,,,,,0.03,0,2,35,9,34,,,,,,
USC00172878,"FORT KENT, ME US",47.2386,-68.61195,185.9,1/12/2020,,,,,1.3,7,8,35,13,13,,,,,,
USC00172878,"FORT KENT, ME US",47.2386,-68.61195,185.9,1/13/2020,,,,,0.5,6,14,13,-8,-8,,,,,,
USC00172878,"FORT KENT, ME US",47.2386,-68.61195,185.9,1/14/2020,,,,,0.05,1.5,14,13,-9,-4,,,,,,
USC00172878,"FORT KENT, ME US",47.2386,-68.61195,185.9,1/15/2020,,,,,0.12,2,15,16,-5,11,,,,,,
USC00172878,"FORT KENT, ME US",47.2386,-68.61195,185.9,1/16/2020,,,,,0,0,14,21,-5,15,,,,,,
USC00172878,"FORT KENT, ME US",47.2386,-68.61195,185.9,1/17/2020,,,,,0,0,13,23,-7,-7,,,,,,
USC00172878,"FORT KENT, ME US",47.2386,-68.61195,185.9,1/18/2020,,,,,0,0,13,1,-14,-10,,,,,,
USC00172878,"FORT KENT, ME US",47.2386,-68.61195,185.9,1/19/2020,,,,,0.21,1.5,14,3,-12,1,,,,,,
USC00172878,"FORT KENT, ME US",47.2386,-68.61195,185.9,1/20/2020,,,,,0.25,5.5,19,12,1,2,,,,,,
USC00172878,"FORT KENT, ME US",47.2386,-68.61195,185.9,1/21/2020,,,,,0,0,18,14,-15,-15,,,,,,
USC00172878,"FORT KENT, ME US",47.2386,-68.61195,185.9,1/22/2020,,,,,0,0,17,14,-15,8,,,,,,
USC00172878,"FORT KENT, ME US",47.2386,-68.61195,185.9,1/23/2020,,,,,0,0,16,27,8,26,,,,,,
USC00172878,"FORT KENT, ME US",47.2386,-68.61195,185.9,1/24/2020,,,,,0,0,15,33,8,18,,,,,,
USC00172878,"FORT KENT, ME US",47.2386,-68.61195,185.9,1/25/2020,,,,,0,0,14,24,2,14,,,,,,
USC00172878,"FORT KENT, ME US",47.2386,-68.61195,185.9,1/26/2020,,,,,0.3,0.5,14,30,14,30,,,,,,
USC00172878,"FORT KENT, ME US",47.2386,-68.61195,185.9,1/27/2020,,,,,0.38,3,17,33,25,25,,,,,,
USC00172878,"FORT KENT, ME US",47.2386,-68.61195,185.9,1/28/2020,,,,,0.07,1,17,33,16,16,,,,,,
USC00172878,"FORT KENT, ME US",47.2386,-68.61195,185.9,1/29/2020,,,,,0,0,16,17,-4,2,,,,,,
USC00172878,"FORT KENT, ME US",47.2386,-68.61195,185.9,1/30/2020,,,,,0,0,16,14,-4,-4,,,,,,
USC00172878,"FORT KENT, ME US",47.2386,-68.61195,185.9,1/31/2020,,,,,0,0,16,23,-10,-9,,,,,,
USC00172878,"FORT KENT, ME US",47.2386,-68.61195,185.9,2/1/2020,,,,,0,0,16,28,-9,3,,,,,,
USC00172878,"FORT KENT, ME US",47.2386,-68.61195,185.9,2/2/2020,,,,,0,0,16,22,3,18,,,,,,
USC00172878,"FORT KENT, ME US",47.2386,-68.61195,185.9,2/3/2020,,,,,0,0,15,24,13,15,,,,,,
USC00172878,"FORT KENT, ME US",47.2386,-68.61195,185.9,2/4/2020,,,,,0,0,15,33,8,8,,,,,,
USC00172878,"FORT KENT, ME US",47.2386,-68.61195,185.9,2/5/2020,,,,,0,0,15,27,8,12,,,,,,
USC00172878,"FORT KENT, ME US",47.2386,-68.61195,185.9,2/6/2020,,,,,0,0,15,16,-4,3,,,,,,
USC00172878,"FORT KENT, ME US",47.2386,-68.61195,185.9,2/7/2020,,,,,0.45,5.5,20,15,3,15,,,,,,
USC00172878,"FORT KENT, ME US",47.2386,-68.61195,185.9,2/8/2020,,,,,1.12,13,30,17,2,2,,,,,,
USC00172878,"FORT KENT, ME US",47.2386,-68.61195,185.9,2/9/2020,,,,,0,0,29,11,-12,-12,,,,,,
USC00172878,"FORT KENT, ME US",47.2386,-68.61195,185.9,2/10/2020,,,,,0.04,0,28,17,-17,10,,,,,,
USC00172878,"FORT KENT, ME US",47.2386,-68.61195,185.9,2/11/2020,,,,,0.02,0,28,25,10,14,,,,,,
USC00172878,"FORT KENT, ME US",47.2386,-68.61195,185.9,2/12/2020,,,,,0,0,27,27,10,22,,,,,,
USC00172878,"FORT KENT, ME US",47.2386,-68.61195,185.9,2/13/2020,,,,,0,0,25,32,21,25,,,,,,
USC00172878,"FORT KENT, ME US",47.2386,-68.61195,185.9,2/14/2020,,,,,0.03,0,25,25,-11,-11,,,,,,
USC00172878,"FORT KENT, ME US",47.2386,-68.61195,185.9,2/15/2020,,,,,0,0,25,2,-27,-24,,,,,,
USC00172878,"FORT KENT, ME US",47.2386,-68.61195,185.9,2/16/2020,,,,,0,0,25,16,-24,12,,,,,,
USC00172878,"FORT KENT, ME US",47.2386,-68.61195,185.9,2/17/2020,,,,,0.05,1.5,25,31,10,10,,,,,,
USC00172878,"FORT KENT, ME US",47.2386,-68.61195,185.9,2/18/2020,,,,,0,0,24,31,-18,-18,,,,,,
USC00172878,"FORT KENT, ME US",47.2386,-68.61195,185.9,2/19/2020,,,,,0.17,2.5,24,30,-18,25,,,,,,
USC00172878,"FORT KENT, ME US",47.2386,-68.61195,185.9,2/20/2020,,,,,0,0,23,30,-18,-14,,,,,,
USC00172878,"FORT KENT, ME US",47.2386,-68.61195,185.9,2/21/2020,,,,,0,0,23,5,-18,-11,,,,,,
USC00172878,"FORT KENT, ME US",47.2386,-68.61195,185.9,2/22/2020,,,,,0,0,23,21,-11,21,,,,,,
USC00172878,"FORT KENT, ME US",47.2386,-68.61195,185.9,2/23/2020,,,,,0,0,22,35,21,28,,,,,,
USC00172878,"FORT KENT, ME US",47.2386,-68.61195,185.9,2/24/2020,,,,,0,0,21,40,11,15,,,,,,
USC00172878,"FORT KENT, ME US",47.2386,-68.61195,185.9,2/25/2020,,,,,0,0,20,50,13,22,,,,,,
USC00172878,"FORT KENT, ME US",47.2386,-68.61195,185.9,2/26/2020,,,,,0,0,19,44,17,18,,,,,,
USC00172878,"FORT KENT, ME US",47.2386,-68.61195,185.9,2/27/2020,,,,,0,0,19,36,18,26,,,,,,
USC00172878,"FORT KENT, ME US",47.2386,-68.61195,185.9,2/28/2020,,,,,0.92,8,27,26,13,13,,,,,,
USC00172878,"FORT KENT, ME US",47.2386,-68.61195,185.9,2/29/2020,,,,,0,0,26,27,-2,-2,,,,,,
